Status_of_checking_account,Duration_in_month,Credit_history,Purpose,Credit_amount,Savings_account_bonds,Present_employment_since,Installment_rate,Other_debtors,Present_residence_since,Property,Age,Other_installment_plans,Housing,Number_of_existing_credits,Job,Number_of_people_liable,Telephone,Foreign_worker,is_privileged,Risk,sex,age_cat
0.0,-0.5727307703292022,2.0,4.0,-0.4931221762153386,0.0,2.0,0.9184771676276684,0.0,3.0,3.0,0.6555975913307688,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2,2
3.0,-0.738667542842371,2.0,4.0,-0.6444694958670133,4.0,4.0,0.9184771676276684,0.0,1.0,2.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
2.0,-1.2364778603818776,2.0,3.0,-0.6356084115782735,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.1359744937211387,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-1.0705410878687087,1.0,0.0,-0.7199659340070759,1.0,3.0,-0.8701833340815202,0.0,2.0,3.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,1.2525737273156552,4.0,3.0,-0.0319913498293227,2.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.0705410878687087,2.0,7.0,-0.1209566360882697,4.0,4.0,-1.7645135849361149,0.0,3.0,0.0,0.6555975913307688,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
0.0,0.2569530922366421,2.0,4.0,0.1377870251429305,0.0,2.0,-0.8701833340815202,0.0,3.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,-0.5727307703292022,1.0,3.0,-0.7004715485718485,0.0,2.0,0.9184771676276684,0.0,2.0,2.0,-0.0480220398264823,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,-0.738667542842371,2.0,4.0,-0.7185481605208774,4.0,1.0,0.9184771676276684,0.0,0.0,1.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
3.0,-1.0705410878687087,2.0,3.0,-0.6423428356377158,0.0,1.0,-0.8701833340815202,1.0,1.0,2.0,-1.3673088482463285,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-0.0749204527896956,2.0,0.0,-0.7394603194423033,0.0,1.0,0.0241469167730741,0.0,3.0,2.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0
3.0,-0.90460431535554,2.0,7.0,-0.726700358066518,0.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.039930414068174,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,2,2
3.0,0.2569530922366421,2.0,4.0,-0.6717616354763317,2.0,3.0,0.9184771676276684,0.0,0.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,2.2481943623946683,3.0,4.0,3.439781474498905,0.0,3.0,-0.8701833340815202,0.0,3.0,2.0,-1.3673088482463285,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,0
3.0,-0.738667542842371,2.0,4.0,-0.6302917610050297,0.0,1.0,0.9184771676276684,0.0,2.0,2.0,-0.1359744937211387,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1,1
0.0,1.2525737273156552,3.0,4.0,0.0385428811090455,0.0,3.0,0.0241469167730741,0.0,1.0,1.0,-0.9275465787730462,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2,1
0.0,-0.2408572253028645,2.0,7.0,-0.8936431860663747,0.0,0.0,0.9184771676276684,0.0,0.0,0.0,-1.1914039404570154,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
1.0,-0.738667542842371,2.0,5.0,-0.7614358084783778,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.2239269476157951,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,2.0,7.0,0.1129759891344593,1.0,2.0,0.0241469167730741,0.0,1.0,1.0,-0.1359744937211387,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,0.2569530922366421,4.0,4.0,-0.5034010339902767,0.0,3.0,0.9184771676276684,2.0,1.0,2.0,-0.2239269476157951,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
0.0,-0.2408572253028645,4.0,4.0,-0.4931221762153386,0.0,3.0,0.9184771676276684,0.0,0.0,1.0,-0.3118794015104515,2.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,3,1
3.0,0.7547634097761486,3.0,9.0,1.3212734427470096,4.0,1.0,0.9184771676276684,0.0,3.0,2.0,-0.6636892170890771,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
0.0,0.5058582510063954,0.0,3.0,0.0807216423234466,0.0,2.0,-0.8701833340815202,2.0,1.0,0.0,-0.3998318554051079,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,1
3.0,-0.738667542842371,2.0,0.0,-0.6682172017608358,2.0,2.0,-0.8701833340815202,0.0,1.0,1.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
2.0,-0.0749204527896956,2.0,0.0,-0.8769843476035439,0.0,3.0,0.9184771676276684,0.0,2.0,3.0,-0.2239269476157951,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2,1
0.0,-0.90460431535554,2.0,7.0,-0.950354125514309,0.0,2.0,0.9184771676276684,0.0,3.0,2.0,-0.1359744937211387,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
0.0,1.7503840448551615,2.0,7.0,1.019642133558309,0.0,3.0,0.9184771676276684,0.0,0.0,3.0,0.1278828679628304,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,2
1.0,-0.90460431535554,2.0,3.0,-0.6621916644444927,0.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.3118794015104515,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
0.0,-0.0749204527896956,2.0,0.0,-0.5852774528182318,0.0,4.0,0.9184771676276684,1.0,0.0,0.0,0.039930414068174,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,1
1.0,0.7547634097761486,3.0,0.0,1.380465485795791,1.0,4.0,-0.8701833340815202,0.0,3.0,2.0,-0.1359744937211387,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.0749204527896956,4.0,1.0,-0.5516053325210208,0.0,3.0,0.9184771676276684,0.0,2.0,2.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.8216359290989554,2.0,0.0,-0.0525490653791989,0.0,0.0,-1.7645135849361149,0.0,3.0,3.0,-1.1914039404570154,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
1.0,-0.90460431535554,2.0,0.0,-0.8900987523508788,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.1359744937211387,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
3.0,1.7503840448551615,2.0,4.0,1.788784249820918,4.0,3.0,0.9184771676276684,0.0,2.0,2.0,-0.3118794015104515,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,0.7547634097761486,0.0,9.0,0.3366297565822502,0.0,2.0,-0.8701833340815202,0.0,0.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.5727307703292022,4.0,3.0,0.4461527583910734,0.0,4.0,-0.8701833340815202,0.0,0.0,3.0,-0.1359744937211387,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
2.0,-0.90460431535554,2.0,4.0,-0.7649802421938737,0.0,2.0,0.0241469167730741,0.0,3.0,0.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3,0
0.0,-0.90460431535554,2.0,0.0,-0.88903542223623,4.0,2.0,0.9184771676276684,0.0,1.0,2.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3,0
3.0,-0.2408572253028645,2.0,3.0,-0.6161140261430461,0.0,4.0,0.9184771676276684,0.0,1.0,0.0,0.1278828679628304,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
1.0,-1.2364778603818776,3.0,3.0,-0.8351600297606924,0.0,0.0,0.9184771676276684,0.0,0.0,1.0,-0.3118794015104515,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
2.0,-1.2364778603818776,4.0,7.0,-0.8379955767330891,0.0,2.0,-0.8701833340815202,0.0,3.0,1.0,0.1278828679628304,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2
3.0,-0.0749204527896956,4.0,2.0,0.4192150621533045,0.0,0.0,0.9184771676276684,1.0,1.0,3.0,-0.6636892170890771,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,0.5058582510063954,1.0,3.0,-0.2368596185849854,3.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.3998318554051079,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,2.2481943623946683,1.0,9.0,0.1197104131939015,0.0,2.0,-1.7645135849361149,0.0,0.0,0.0,-1.1914039404570154,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,-0.90460431535554,4.0,0.0,0.1317614878265875,0.0,4.0,0.0241469167730741,1.0,3.0,1.0,-0.0480220398264823,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
2.0,0.5058582510063954,4.0,4.0,-0.3906880418375072,0.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.039930414068174,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
3.0,-0.0749204527896956,4.0,9.0,-0.0270291426276285,1.0,2.0,0.0241469167730741,0.0,2.0,1.0,-0.6636892170890771,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,0.7547634097761486,2.0,9.0,0.2115112464252451,1.0,3.0,-0.8701833340815202,0.0,1.0,2.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,2.2481943623946683,2.0,0.0,1.8029619846829017,0.0,4.0,-0.8701833340815202,0.0,3.0,1.0,-0.1359744937211387,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,4.0,0.0,-0.637026185064472,2.0,2.0,-1.7645135849361149,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,3,0
3.0,-0.2408572253028645,3.0,9.0,-0.498793270160132,2.0,1.0,0.9184771676276684,0.0,1.0,0.0,-0.1359744937211387,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
3.0,0.7547634097761486,4.0,4.0,0.4461527583910734,0.0,3.0,0.9184771676276684,0.0,3.0,2.0,-1.3673088482463285,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,-0.0749204527896956,4.0,3.0,0.1558636370919596,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,2.2481943623946683,2.0,4.0,0.2115112464252451,1.0,2.0,-0.8701833340815202,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3,0
0.0,-0.0749204527896956,2.0,4.0,-0.5427442482322812,0.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.6555975913307688,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
3.0,-0.2408572253028645,2.0,4.0,-0.6444694958670133,0.0,1.0,0.0241469167730741,0.0,0.0,0.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-1.2364778603818776,2.0,7.0,-0.7033070955442452,0.0,1.0,-1.7645135849361149,0.0,1.0,3.0,0.3917402296467996,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,2
3.0,-0.90460431535554,2.0,4.0,-0.5952018672216204,4.0,2.0,0.9184771676276684,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.4897623840726178,3.0,4.0,-0.6356084115782735,0.0,2.0,0.9184771676276684,0.0,2.0,0.0,-0.2239269476157951,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
3.0,-0.0749204527896956,4.0,4.0,0.1558636370919596,0.0,1.0,0.0241469167730741,0.0,2.0,3.0,0.039930414068174,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,3,2
1.0,0.7547634097761486,3.0,9.0,1.723212226084244,1.0,3.0,-1.7645135849361149,0.0,2.0,1.0,-0.4877843092997643,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,2.2481943623946683,2.0,0.0,0.5400802518517146,4.0,2.0,0.9184771676276684,0.0,3.0,3.0,-0.3998318554051079,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
2.0,-0.9875727016121244,4.0,4.0,-0.7394603194423033,4.0,3.0,0.9184771676276684,0.0,1.0,1.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,0.7547634097761486,3.0,0.0,-0.4279045958502142,1.0,4.0,0.9184771676276684,0.0,2.0,3.0,-0.4877843092997643,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-1.0705410878687087,2.0,4.0,-0.4658300366060202,1.0,4.0,0.0241469167730741,1.0,3.0,2.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,0.0,-0.156046529871679,3.0,2.0,-1.7645135849361149,0.0,2.0,1.0,-0.4877843092997643,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,4.0,3.0,-0.8769843476035439,0.0,2.0,-0.8701833340815202,0.0,2.0,1.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0,0
1.0,-0.738667542842371,2.0,5.0,-0.492767732843789,1.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-0.0749204527896956,2.0,4.0,-0.4261323789924662,1.0,1.0,-0.8701833340815202,0.0,0.0,2.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-1.2364778603818776,4.0,0.0,0.1197104131939015,4.0,1.0,-1.7645135849361149,0.0,2.0,0.0,-0.0480220398264823,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,2.0,4.0,-0.5952018672216204,0.0,3.0,0.9184771676276684,0.0,1.0,2.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,2.0,1.0,-0.7951079287755888,2.0,2.0,-0.8701833340815202,0.0,3.0,1.0,0.1278828679628304,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
1.0,-0.90460431535554,2.0,4.0,-0.831261152673647,0.0,3.0,0.9184771676276684,2.0,2.0,0.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2,1
3.0,-0.738667542842371,4.0,0.0,-0.831261152673647,0.0,0.0,-1.7645135849361149,0.0,1.0,1.0,0.2158353218574868,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.5727307703292022,4.0,4.0,-0.6682172017608358,0.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
2.0,-0.738667542842371,2.0,7.0,-0.6621916644444927,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.1359744937211387,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.738667542842371,2.0,3.0,-0.7614358084783778,2.0,2.0,0.9184771676276684,0.0,3.0,2.0,-0.6636892170890771,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1
0.0,1.7503840448551615,4.0,1.0,0.4461527583910734,0.0,4.0,0.9184771676276684,0.0,3.0,3.0,0.039930414068174,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,2
2.0,-0.0749204527896956,2.0,4.0,-0.7348525556121586,1.0,4.0,0.9184771676276684,0.0,1.0,3.0,0.039930414068174,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2
1.0,0.5058582510063954,3.0,9.0,-0.508363241191971,1.0,4.0,0.9184771676276684,0.0,1.0,1.0,-0.1359744937211387,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,0.5058582510063954,2.0,9.0,-0.2634428714512046,0.0,1.0,0.9184771676276684,0.0,0.0,1.0,-0.3118794015104515,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1,1
3.0,-0.4897623840726178,2.0,0.0,0.7275807954014474,2.0,4.0,-1.7645135849361149,0.0,3.0,3.0,-0.0480220398264823,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,1.7503840448551615,2.0,0.0,0.5400802518517146,1.0,3.0,0.0241469167730741,0.0,1.0,1.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2,0
1.0,-0.90460431535554,0.0,3.0,-0.4123090875020322,0.0,1.0,0.9184771676276684,0.0,2.0,1.0,-0.9275465787730462,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-1.0705410878687087,2.0,4.0,-0.8224000683849072,0.0,4.0,0.9184771676276684,0.0,3.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-1.0705410878687087,2.0,4.0,-0.6302917610050297,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.3118794015104515,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,4.0,4.0,-0.9879251228985656,2.0,4.0,0.9184771676276684,0.0,2.0,1.0,-0.3998318554051079,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-1.2364778603818776,1.0,7.0,-0.7348525556121586,0.0,4.0,0.9184771676276684,0.0,3.0,3.0,-0.0480220398264823,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,-0.2408572253028645,2.0,1.0,-0.514388778508314,4.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.039930414068174,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,2
0.0,-1.0705410878687087,4.0,4.0,-0.829488935815899,0.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.9275465787730462,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0
1.0,2.2481943623946683,2.0,0.0,2.730185844656628,0.0,3.0,0.9184771676276684,0.0,1.0,3.0,-0.6636892170890771,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,0.5058582510063954,4.0,1.0,1.115696287248248,4.0,4.0,-1.7645135849361149,0.0,3.0,2.0,0.5676451374361124,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
3.0,0.5058582510063954,4.0,4.0,-0.3672947793152343,4.0,4.0,0.0241469167730741,0.0,1.0,2.0,-0.1359744937211387,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,2.0,4.0,-0.7079148593743898,0.0,2.0,0.9184771676276684,0.0,1.0,3.0,-0.3998318554051079,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
2.0,-0.0749204527896956,4.0,4.0,-0.352053714338602,4.0,2.0,0.0241469167730741,0.0,1.0,2.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.0749204527896956,0.0,1.0,1.019642133558309,1.0,4.0,0.0241469167730741,0.0,3.0,2.0,-0.3998318554051079,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
2.0,-1.0705410878687087,0.0,4.0,-0.7500936205887909,0.0,1.0,0.9184771676276684,0.0,1.0,2.0,-0.3998318554051079,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
1.0,-1.2364778603818776,1.0,7.0,-1.0379016382870576,3.0,1.0,0.9184771676276684,0.0,1.0,1.0,-0.9275465787730462,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0
0.0,-0.90460431535554,2.0,0.0,-0.7951079287755888,0.0,2.0,0.9184771676276684,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,-1.0705410878687087,2.0,4.0,-0.9017953836120152,2.0,2.0,0.9184771676276684,0.0,2.0,0.0,0.6555975913307688,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2
3.0,0.0080479334668887,2.0,0.0,-0.5034010339902767,0.0,2.0,0.0241469167730741,0.0,2.0,0.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
3.0,-1.2364778603818776,4.0,0.0,-1.0708648718411693,3.0,2.0,-0.8701833340815202,0.0,1.0,0.0,0.479692683541456,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.738667542842371,4.0,4.0,-0.7586002615059811,2.0,2.0,-0.8701833340815202,0.0,1.0,1.0,0.039930414068174,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3,2
0.0,-0.5727307703292022,2.0,4.0,-0.6657360981599887,0.0,2.0,0.9184771676276684,0.0,3.0,2.0,-0.9275465787730462,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
1.0,1.7503840448551615,1.0,9.0,0.4748626714865901,0.0,4.0,0.9184771676276684,0.0,2.0,3.0,0.479692683541456,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,2
2.0,-0.0749204527896956,4.0,9.0,-0.7780946469412086,3.0,2.0,-0.8701833340815202,0.0,3.0,0.0,-0.3118794015104515,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0,1
1.0,-0.0749204527896956,3.0,4.0,0.4461527583910734,0.0,1.0,-1.7645135849361149,0.0,1.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.0749204527896956,2.0,4.0,-0.6423428356377158,0.0,2.0,-0.8701833340815202,0.0,3.0,0.0,-1.3673088482463285,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,0
1.0,-1.0705410878687087,2.0,4.0,-0.8900987523508788,0.0,3.0,0.9184771676276684,2.0,1.0,0.0,0.7435500452254252,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,0.2569530922366421,2.0,1.0,-0.2368596185849854,3.0,2.0,-0.8701833340815202,0.0,3.0,2.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,-1.4024146328950464,4.0,0.0,0.0385428811090455,0.0,3.0,-1.7645135849361149,0.0,0.0,0.0,0.1278828679628304,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1,1
1.0,1.2525737273156552,1.0,5.0,0.2547533377542951,4.0,1.0,0.0241469167730741,0.0,1.0,3.0,-0.6636892170890771,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.0749204527896956,2.0,1.0,2.231129577514806,0.0,2.0,-1.7645135849361149,0.0,3.0,2.0,-1.1914039404570154,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0
0.0,-0.5727307703292022,2.0,0.0,0.0385428811090455,1.0,2.0,0.0241469167730741,0.0,3.0,2.0,-0.3118794015104515,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,4.0,0.0,0.6425143862295459,0.0,3.0,-1.7645135849361149,0.0,2.0,3.0,0.039930414068174,2.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
1.0,0.7547634097761486,0.0,9.0,0.357541915503676,1.0,2.0,0.9184771676276684,0.0,3.0,2.0,-1.3673088482463285,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1
0.0,-0.0749204527896956,1.0,0.0,-0.5714541613277979,1.0,3.0,-0.8701833340815202,0.0,2.0,2.0,-0.3998318554051079,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.9875727016121244,1.0,4.0,-0.8379955767330891,0.0,2.0,0.9184771676276684,0.0,3.0,0.0,-1.1914039404570154,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0
3.0,-0.2408572253028645,2.0,4.0,-0.352053714338602,4.0,4.0,0.9184771676276684,0.0,2.0,1.0,-0.1359744937211387,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.0749204527896956,1.0,3.0,-0.514388778508314,2.0,2.0,0.9184771676276684,0.0,3.0,0.0,-1.1914039404570154,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,0
0.0,1.003668568545902,4.0,3.0,3.2990674559937188,4.0,3.0,0.9184771676276684,0.0,3.0,1.0,-0.4877843092997643,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.8216359290989554,4.0,9.0,-0.6682172017608358,0.0,1.0,0.0241469167730741,0.0,0.0,1.0,-0.6636892170890771,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,2.0,0.0,-0.508363241191971,0.0,0.0,-1.7645135849361149,0.0,3.0,2.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,-0.738667542842371,2.0,0.0,-0.7079148593743898,0.0,1.0,0.0241469167730741,0.0,0.0,0.0,0.1278828679628304,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,-0.2408572253028645,2.0,1.0,0.1888268706460714,4.0,2.0,-1.7645135849361149,0.0,2.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
